transaction_id,fund_id,transaction_date,transaction_type,amount,currency,counterparty,status
TXN00011888,PAM0036,2023-09-26,Redemption,-2174070.16,USD,CP001,Pending
TXN00011889,PAM0036,2023-09-19,Redemption,-365108.19,USD,CP041,Settled
TXN00011890,PAM0036,2023-10-29,Dividend,-348404.75,USD,CP049,Settled
TXN00011891,PAM0036,2023-10-10,Redemption,-313128.36,USD,CP019,Settled
TXN00011892,PAM0036,2023-10-07,Subscription,3126082.31,USD,CP047,Settled
TXN00011893,PAM0036,2023-10-14,Redemption,-1714472.54,USD,CP015,Settled
TXN00011894,PAM0036,2023-10-18,Subscription,2889011.86,USD,CP024,Settled
TXN00011895,PAM0036,2023-10-08,Redemption,-786889.44,USD,CP026,Settled
TXN00011896,PAM0036,2023-10-12,Management Fee,-509760.05,USD,CP048,Settled
TXN00011897,PAM0036,2023-11-07,Management Fee,-510979.23,USD,CP005,Settled
TXN00011898,PAM0036,2023-11-21,Dividend,-58185.14,USD,CP001,Settled
TXN00011899,PAM0036,2023-11-19,Redemption,-677333.17,USD,CP040,Settled
TXN00011900,PAM0036,2023-11-20,Redemption,-2917897.75,USD,CP018,Settled
TXN00011901,PAM0036,2023-11-10,Redemption,-762009.9,USD,CP023,Settled
TXN00011902,PAM0036,2023-11-19,Redemption,-2394423.92,USD,CP037,Settled
TXN00011903,PAM0036,2023-11-20,Subscription,2197488.99,USD,CP011,Settled
TXN00011904,PAM0036,2023-12-24,Subscription,1738535.94,USD,CP046,Settled
TXN00011905,PAM0036,2023-12-16,Subscription,3912932.73,USD,CP037,Settled
TXN00011906,PAM0036,2023-12-08,Subscription,598373.37,USD,CP036,Settled
TXN00011907,PAM0036,2023-12-11,Redemption,-2076045.55,USD,CP015,Settled
TXN00011908,PAM0036,2023-12-19,Subscription,261440.55,USD,CP004,Settled
TXN00011909,PAM0036,2023-12-10,Subscription,698577.12,USD,CP004,Settled
TXN00011910,PAM0036,2024-01-26,Subscription,583843.17,USD,CP037,Settled
TXN00011911,PAM0036,2024-01-04,Redemption,-778580.3,USD,CP003,Settled
TXN00011912,PAM0036,2024-01-25,Subscription,1617531.31,USD,CP044,Settled
TXN00011913,PAM0036,2024-01-17,Redemption,-2005004.7,USD,CP022,Settled
TXN00011914,PAM0036,2024-01-27,Redemption,-2455845.29,USD,CP004,Settled
TXN00011915,PAM0036,2024-01-23,Management Fee,-516033.82,USD,CP009,Settled
TXN00011916,PAM0036,2024-01-06,Subscription,2279917.31,USD,CP003,Settled
TXN00011917,PAM0036,2024-02-11,Subscription,3062156.06,USD,CP013,Settled
TXN00011918,PAM0036,2024-02-05,Redemption,-2752733.07,USD,CP048,Settled
TXN00011919,PAM0036,2024-02-24,Redemption,-2655662.45,USD,CP034,Settled
TXN00011920,PAM0036,2024-03-28,Management Fee,-534137.54,USD,CP043,Settled
TXN00011921,PAM0036,2024-03-25,Subscription,1617821.73,USD,CP029,Settled
TXN00011922,PAM0036,2024-03-18,Dividend,-443837.84,USD,CP017,Settled
TXN00011923,PAM0036,2024-04-16,Management Fee,-542867.65,USD,CP042,Settled
TXN00011924,PAM0036,2024-04-23,Performance Fee,0.0,USD,CP019,Settled
TXN00011925,PAM0036,2024-04-07,Management Fee,-554024.56,USD,CP024,Pending
TXN00011926,PAM0036,2024-05-27,Subscription,3873888.98,USD,CP043,Settled
TXN00011927,PAM0036,2024-05-07,Expense,-26235.18,USD,CP003,Settled
TXN00011928,PAM0036,2024-05-17,Redemption,-1845945.05,USD,CP028,Settled
TXN00011929,PAM0036,2024-06-28,Subscription,4384917.85,USD,CP030,Settled
TXN00011930,PAM0036,2024-06-13,Dividend,-365955.7,USD,CP030,Settled
TXN00011931,PAM0036,2024-06-08,Redemption,-464762.7,USD,CP002,Settled
TXN00011932,PAM0036,2024-07-28,Redemption,-1376881.22,USD,CP026,Settled
TXN00011933,PAM0036,2024-07-28,Dividend,-176354.98,USD,CP043,Settled
TXN00011934,PAM0036,2024-07-07,Subscription,1668229.36,USD,CP031,Settled
TXN00011935,PAM0036,2024-07-11,Subscription,2909281.69,USD,CP003,Settled
TXN00011936,PAM0036,2024-08-17,Performance Fee,-70844.4,USD,CP010,Settled
TXN00011937,PAM0036,2024-08-10,Subscription,2835022.93,USD,CP013,Settled
TXN00011938,PAM0036,2024-08-06,Subscription,2055930.05,USD,CP016,Settled
TXN00011939,PAM0036,2024-08-17,Performance Fee,0.0,USD,CP018,Pending
TXN00011940,PAM0036,2024-08-27,Dividend,-319940.04,USD,CP007,Settled
TXN00011941,PAM0036,2024-08-18,Dividend,-157947.01,USD,CP045,Settled
TXN00011942,PAM0036,2024-08-28,Redemption,-1067577.57,USD,CP036,Settled
TXN00011943,PAM0036,2024-09-19,Dividend,-204311.04,USD,CP049,Settled
TXN00011944,PAM0036,2024-09-16,Expense,-28592.85,USD,CP038,Settled
TXN00011945,PAM0036,2024-09-30,Performance Fee,0.0,USD,CP021,Settled
TXN00011946,PAM0036,2024-09-03,Dividend,-56945.01,USD,CP017,Settled
TXN00011947,PAM0036,2024-10-16,Expense,-7778.97,USD,CP011,Settled
TXN00011948,PAM0036,2024-10-19,Dividend,-362866.83,USD,CP017,Settled
TXN00011949,PAM0036,2024-10-24,Dividend,-195417.33,USD,CP040,Settled
TXN00011950,PAM0036,2024-10-13,Redemption,-2504028.57,USD,CP001,Settled
TXN00011951,PAM0036,2024-10-18,Subscription,4836310.6,USD,CP044,Settled
TXN00011952,PAM0036,2024-10-31,Subscription,3354710.06,USD,CP007,Settled
TXN00011953,PAM0036,2024-10-29,Dividend,-364981.07,USD,CP016,Settled
TXN00011954,PAM0036,2024-11-24,Management Fee,-601312.77,USD,CP049,Settled
TXN00011955,PAM0036,2024-11-28,Subscription,3306094.63,USD,CP023,Settled
TXN00011956,PAM0036,2024-11-25,Subscription,1374074.74,USD,CP014,Settled
TXN00011957,PAM0036,2024-11-13,Subscription,2157236.76,USD,CP010,Settled
TXN00011958,PAM0036,2024-12-22,Subscription,4763872.56,USD,CP042,Settled
TXN00011959,PAM0036,2024-12-08,Dividend,-232676.48,USD,CP048,Settled
TXN00011960,PAM0036,2024-12-30,Subscription,1090999.82,USD,CP031,Settled
TXN00011961,PAM0037,2020-01-30,Dividend,-100021.11,EUR,CP025,Settled
TXN00011962,PAM0037,2020-01-25,Subscription,3265812.14,EUR,CP031,Settled
TXN00011963,PAM0037,2020-01-18,Subscription,2384410.4,EUR,CP031,Settled
TXN00011964,PAM0037,2020-02-23,Redemption,-987196.49,EUR,CP042,Settled
TXN00011965,PAM0037,2020-02-08,Dividend,-279878.01,EUR,CP004,Settled
TXN00011966,PAM0037,2020-02-08,Redemption,-104075.45,EUR,CP039,Settled
TXN00011967,PAM0037,2020-02-08,Dividend,-388567.34,EUR,CP010,Settled
TXN00011968,PAM0037,2020-03-21,Subscription,369795.34,EUR,CP035,Settled
TXN00011969,PAM0037,2020-03-22,Redemption,-444512.53,EUR,CP009,Settled
TXN00011970,PAM0037,2020-03-23,Redemption,-2358194.92,EUR,CP021,Settled
TXN00011971,PAM0037,2020-03-19,Redemption,-1198891.07,EUR,CP017,Settled
TXN00011972,PAM0037,2020-04-30,Dividend,-352166.24,EUR,CP025,Settled
TXN00011973,PAM0037,2020-04-20,Subscription,4870088.85,EUR,CP001,Settled
TXN00011974,PAM0037,2020-04-23,Management Fee,-480471.0,EUR,CP040,Settled
TXN00011975,PAM0037,2020-04-18,Redemption,-2378358.82,EUR,CP033,Settled
TXN00011976,PAM0037,2020-04-05,Performance Fee,-54941.26,EUR,CP015,Settled
TXN00011977,PAM0037,2020-05-25,Subscription,4583823.18,EUR,CP036,Settled
TXN00011978,PAM0037,2020-05-13,Management Fee,-484373.83,EUR,CP005,Settled
TXN00011979,PAM0037,2020-05-09,Subscription,4952222.72,EUR,CP027,Settled
TXN00011980,PAM0037,2020-05-05,Management Fee,-477699.84,EUR,CP028,Settled
TXN00011981,PAM0037,2020-06-06,Expense,-7813.81,EUR,CP037,Settled
TXN00011982,PAM0037,2020-06-17,Subscription,4146960.62,EUR,CP019,Settled
TXN00011983,PAM0037,2020-06-06,Redemption,-1018347.42,EUR,CP018,Settled
TXN00011984,PAM0037,2020-06-14,Management Fee,-487602.99,EUR,CP028,Settled
TXN00011985,PAM0037,2020-06-05,Subscription,3759409.5,EUR,CP001,Settled
TXN00011986,PAM0037,2020-07-28,Redemption,-868568.49,EUR,CP028,Settled
TXN00011987,PAM0037,2020-07-04,Dividend,-251107.95,EUR,CP022,Settled
TXN00011988,PAM0037,2020-07-19,Subscription,424622.42,EUR,CP045,Settled
TXN00011989,PAM0037,2020-07-07,Redemption,-207214.72,EUR,CP030,Settled
TXN00011990,PAM0037,2020-08-19,Redemption,-1425439.46,EUR,CP048,Settled
TXN00011991,PAM0037,2020-08-25,Expense,-22239.73,EUR,CP013,Settled
TXN00011992,PAM0037,2020-08-09,Expense,-7131.63,EUR,CP022,Settled
TXN00011993,PAM0037,2020-08-09,Performance Fee,0.0,EUR,CP018,Settled
TXN00011994,PAM0037,2020-08-09,Dividend,-116169.02,EUR,CP007,Settled
TXN00011995,PAM0037,2020-08-31,Management Fee,-478520.79,EUR,CP004,Settled
TXN00011996,PAM0037,2020-08-27,Performance Fee,0.0,EUR,CP035,Settled
TXN00011997,PAM0037,2020-08-08,Subscription,2103340.45,EUR,CP036,Settled
TXN00011998,PAM0037,2020-09-08,Subscription,1042345.37,EUR,CP021,Settled
TXN00011999,PAM0037,2020-09-21,Dividend,-93177.43,EUR,CP009,Settled
TXN00012000,PAM0037,2020-09-13,Dividend,-372983.17,EUR,CP028,Settled
TXN00012001,PAM0037,2020-09-06,Performance Fee,0.0,EUR,CP019,Settled
TXN00012002,PAM0037,2020-09-07,Dividend,-227401.68,EUR,CP018,Settled
TXN00012003,PAM0037,2020-09-16,Dividend,-342030.6,EUR,CP002,Settled
TXN00012004,PAM0037,2020-10-11,Subscription,2820019.42,EUR,CP046,Settled
TXN00012005,PAM0037,2020-10-28,Redemption,-191916.98,EUR,CP011,Settled
TXN00012006,PAM0037,2020-10-11,Redemption,-729973.11,EUR,CP038,Settled
TXN00012007,PAM0037,2020-10-22,Subscription,4103099.45,EUR,CP016,Settled
TXN00012008,PAM0037,2020-10-09,Subscription,4276567.05,EUR,CP011,Settled
TXN00012009,PAM0037,2020-10-22,Redemption,-1687656.65,EUR,CP001,Settled
TXN00012010,PAM0037,2020-10-23,Expense,-43165.94,EUR,CP018,Settled
TXN00012011,PAM0037,2020-11-06,Performance Fee,0.0,EUR,CP036,Settled
TXN00012012,PAM0037,2020-11-05,Redemption,-1499179.45,EUR,CP049,Settled
TXN00012013,PAM0037,2020-11-28,Expense,-25295.0,EUR,CP048,Settled
TXN00012014,PAM0037,2020-11-03,Subscription,2102982.63,EUR,CP009,Settled
TXN00012015,PAM0037,2020-11-23,Redemption,-1590335.34,EUR,CP034,Settled
TXN00012016,PAM0037,2020-12-28,Redemption,-2278387.26,EUR,CP044,Settled
TXN00012017,PAM0037,2020-12-13,Dividend,-483409.91,EUR,CP027,Settled
TXN00012018,PAM0037,2020-12-04,Dividend,-495407.11,EUR,CP045,Settled
TXN00012019,PAM0037,2021-01-10,Subscription,656410.59,EUR,CP042,Settled
TXN00012020,PAM0037,2021-01-10,Management Fee,-404742.03,EUR,CP041,Settled
TXN00012021,PAM0037,2021-01-15,Performance Fee,0.0,EUR,CP025,Settled
TXN00012022,PAM0037,2021-01-06,Dividend,-104449.37,EUR,CP033,Settled
TXN00012023,PAM0037,2021-01-10,Management Fee,-416008.4,EUR,CP029,Settled
TXN00012024,PAM0037,2021-02-06,Performance Fee,0.0,EUR,CP002,Settled
TXN00012025,PAM0037,2021-02-18,Redemption,-2183034.55,EUR,CP010,Settled
TXN00012026,PAM0037,2021-02-09,Subscription,1903524.67,EUR,CP019,Settled
TXN00012027,PAM0037,2021-02-19,Subscription,366996.32,EUR,CP044,Settled
TXN00012028,PAM0037,2021-02-26,Dividend,-400949.37,EUR,CP033,Settled
TXN00012029,PAM0037,2021-02-16,Subscription,243938.12,EUR,CP007,Settled
TXN00012030,PAM0037,2021-02-06,Expense,-36266.59,EUR,CP015,Settled
TXN00012031,PAM0037,2021-02-07,Dividend,-486432.25,EUR,CP003,Settled
TXN00012032,PAM0037,2021-03-04,Expense,-18022.01,EUR,CP039,Settled
TXN00012033,PAM0037,2021-03-17,Subscription,1337211.32,EUR,CP011,Settled
TXN00012034,PAM0037,2021-03-27,Management Fee,-423309.53,EUR,CP022,Settled
TXN00012035,PAM0037,2021-03-22,Performance Fee,0.0,EUR,CP045,Settled
TXN00012036,PAM0037,2021-03-06,Performance Fee,0.0,EUR,CP032,Settled
TXN00012037,PAM0037,2021-03-23,Redemption,-2015185.02,EUR,CP024,Settled
TXN00012038,PAM0037,2021-03-11,Performance Fee,-190307.17,EUR,CP030,Settled
TXN00012039,PAM0037,2021-04-04,Management Fee,-442325.91,EUR,CP012,Settled
TXN00012040,PAM0037,2021-04-24,Dividend,-56255.76,EUR,CP043,Settled
TXN00012041,PAM0037,2021-04-05,Subscription,170354.4,EUR,CP042,Settled
TXN00012042,PAM0037,2021-05-16,Redemption,-430936.04,EUR,CP033,Pending
TXN00012043,PAM0037,2021-05-19,Expense,-27995.91,EUR,CP049,Settled
TXN00012044,PAM0037,2021-05-07,Management Fee,-458205.51,EUR,CP046,Settled
TXN00012045,PAM0037,2021-05-08,Subscription,3780369.16,EUR,CP038,Settled
TXN00012046,PAM0037,2021-05-27,Subscription,2041331.5,EUR,CP034,Settled
TXN00012047,PAM0037,2021-06-08,Redemption,-2530258.62,EUR,CP024,Settled
TXN00012048,PAM0037,2021-06-12,Dividend,-338874.62,EUR,CP032,Settled
TXN00012049,PAM0037,2021-06-14,Subscription,1731351.43,EUR,CP008,Settled
TXN00012050,PAM0037,2021-06-29,Redemption,-1868311.14,EUR,CP001,Settled
TXN00012051,PAM0037,2021-06-26,Management Fee,-401779.15,EUR,CP004,Settled
TXN00012052,PAM0037,2021-06-06,Performance Fee,0.0,EUR,CP046,Settled
TXN00012053,PAM0037,2021-06-23,Subscription,1309449.42,EUR,CP005,Settled
TXN00012054,PAM0037,2021-07-25,Subscription,1767362.82,EUR,CP020,Settled
TXN00012055,PAM0037,2021-07-23,Subscription,2386094.79,EUR,CP007,Settled
TXN00012056,PAM0037,2021-07-24,Subscription,3334161.81,EUR,CP013,Settled
TXN00012057,PAM0037,2021-08-27,Dividend,-69363.18,EUR,CP023,Settled
TXN00012058,PAM0037,2021-08-07,Redemption,-975363.37,EUR,CP012,Settled
TXN00012059,PAM0037,2021-08-04,Subscription,1524159.81,EUR,CP030,Settled
TXN00012060,PAM0037,2021-08-16,Redemption,-1608775.15,EUR,CP010,Settled
TXN00012061,PAM0037,2021-08-14,Subscription,2733524.48,EUR,CP027,Settled
TXN00012062,PAM0037,2021-08-24,Management Fee,-407997.05,EUR,CP014,Pending
TXN00012063,PAM0037,2021-08-31,Redemption,-603641.34,EUR,CP045,Settled
TXN00012064,PAM0037,2021-08-17,Management Fee,-470717.06,EUR,CP019,Pending
TXN00012065,PAM0037,2021-09-13,Subscription,1843642.77,EUR,CP028,Settled
TXN00012066,PAM0037,2021-09-09,Subscription,2236935.98,EUR,CP033,Settled
TXN00012067,PAM0037,2021-09-22,Redemption,-723280.7,EUR,CP046,Settled
TXN00012068,PAM0037,2021-09-16,Redemption,-371371.33,EUR,CP030,Settled
TXN00012069,PAM0037,2021-09-04,Management Fee,-439062.33,EUR,CP032,Settled
TXN00012070,PAM0037,2021-09-30,Subscription,922638.06,EUR,CP033,Settled
TXN00012071,PAM0037,2021-10-12,Subscription,3735985.08,EUR,CP034,Settled
TXN00012072,PAM0037,2021-10-08,Dividend,-332903.07,EUR,CP023,Settled
TXN00012073,PAM0037,2021-10-23,Subscription,3363044.93,EUR,CP033,Settled
TXN00012074,PAM0037,2021-11-30,Subscription,791076.18,EUR,CP028,Settled
TXN00012075,PAM0037,2021-11-08,Dividend,-216000.87,EUR,CP025,Settled
TXN00012076,PAM0037,2021-11-07,Management Fee,-400299.02,EUR,CP037,Settled
TXN00012077,PAM0037,2021-11-03,Management Fee,-475199.17,EUR,CP004,Settled
TXN00012078,PAM0037,2021-12-25,Redemption,-895554.61,EUR,CP019,Settled
TXN00012079,PAM0037,2021-12-17,Dividend,-87505.87,EUR,CP041,Settled
TXN00012080,PAM0037,2021-12-26,Redemption,-2318123.25,EUR,CP011,Settled
TXN00012081,PAM0037,2021-12-10,Redemption,-1585890.93,EUR,CP049,Settled
TXN00012082,PAM0037,2021-12-16,Redemption,-2892322.74,EUR,CP016,Settled
TXN00012083,PAM0037,2021-12-17,Subscription,1546519.56,EUR,CP030,Settled
TXN00012084,PAM0037,2021-12-07,Management Fee,-410169.61,EUR,CP016,Settled
TXN00012085,PAM0037,2021-12-24,Subscription,4563376.07,EUR,CP016,Settled
TXN00012086,PAM0037,2022-01-09,Subscription,1491241.93,EUR,CP029,Settled
TXN00012087,PAM0037,2022-01-18,Dividend,-120249.13,EUR,CP020,Settled
TXN00012088,PAM0037,2022-01-18,Dividend,-370131.25,EUR,CP006,Settled
TXN00012089,PAM0037,2022-01-22,Subscription,881430.3,EUR,CP044,Settled
TXN00012090,PAM0037,2022-01-19,Subscription,801701.76,EUR,CP046,Settled
TXN00012091,PAM0037,2022-01-23,Subscription,4544374.55,EUR,CP042,Settled
TXN00012092,PAM0037,2022-01-13,Redemption,-764603.99,EUR,CP012,Settled
TXN00012093,PAM0037,2022-01-16,Subscription,1722283.36,EUR,CP014,Settled
TXN00012094,PAM0037,2022-02-13,Subscription,4900146.8,EUR,CP027,Settled
TXN00012095,PAM0037,2022-02-25,Subscription,4410710.79,EUR,CP049,Settled
TXN00012096,PAM0037,2022-02-13,Subscription,2841210.27,EUR,CP024,Settled
TXN00012097,PAM0037,2022-02-06,Subscription,415206.69,EUR,CP047,Settled
TXN00012098,PAM0037,2022-02-09,Subscription,591582.46,EUR,CP031,Settled
TXN00012099,PAM0037,2022-03-28,Dividend,-398556.92,EUR,CP046,Settled
TXN00012100,PAM0037,2022-03-11,Redemption,-1302336.14,EUR,CP007,Settled
TXN00012101,PAM0037,2022-03-13,Performance Fee,-46196.53,EUR,CP045,Settled
TXN00012102,PAM0037,2022-03-20,Dividend,-349642.0,EUR,CP006,Settled
TXN00012103,PAM0037,2022-03-19,Subscription,419801.27,EUR,CP010,Settled
TXN00012104,PAM0037,2022-03-29,Subscription,3685186.38,EUR,CP041,Settled
TXN00012105,PAM0037,2022-04-30,Subscription,1771066.7,EUR,CP046,Pending
TXN00012106,PAM0037,2022-04-04,Subscription,1316049.95,EUR,CP047,Settled
TXN00012107,PAM0037,2022-04-19,Redemption,-155125.88,EUR,CP029,Settled
TXN00012108,PAM0037,2022-04-25,Dividend,-132622.9,EUR,CP040,Settled
TXN00012109,PAM0037,2022-04-09,Redemption,-2278689.06,EUR,CP007,Settled
TXN00012110,PAM0037,2022-05-25,Expense,-43421.16,EUR,CP033,Settled
TXN00012111,PAM0037,2022-05-24,Redemption,-2225916.5,EUR,CP046,Settled
TXN00012112,PAM0037,2022-05-09,Subscription,2210915.28,EUR,CP010,Settled
TXN00012113,PAM0037,2022-05-22,Subscription,2534444.46,EUR,CP030,Settled
TXN00012114,PAM0037,2022-05-23,Expense,-35554.26,EUR,CP017,Settled
TXN00012115,PAM0037,2022-05-17,Subscription,686289.37,EUR,CP017,Settled
TXN00012116,PAM0037,2022-06-28,Management Fee,-427286.96,EUR,CP013,Settled
TXN00012117,PAM0037,2022-06-20,Management Fee,-422265.38,EUR,CP016,Settled
TXN00012118,PAM0037,2022-06-12,Dividend,-75033.07,EUR,CP035,Settled
TXN00012119,PAM0037,2022-07-19,Expense,-34057.22,EUR,CP014,Failed
TXN00012120,PAM0037,2022-07-24,Subscription,2524647.67,EUR,CP016,Failed
TXN00012121,PAM0037,2022-07-04,Redemption,-2630479.84,EUR,CP014,Pending
TXN00012122,PAM0037,2022-07-17,Dividend,-218853.17,EUR,CP024,Settled
TXN00012123,PAM0037,2022-07-16,Subscription,3375323.57,EUR,CP006,Settled
TXN00012124,PAM0037,2022-08-28,Dividend,-154245.48,EUR,CP041,Settled
TXN00012125,PAM0037,2022-08-15,Redemption,-529744.68,EUR,CP016,Settled
TXN00012126,PAM0037,2022-08-27,Management Fee,-400909.67,EUR,CP020,Settled
TXN00012127,PAM0037,2022-08-05,Redemption,-663800.19,EUR,CP003,Settled
TXN00012128,PAM0037,2022-09-04,Redemption,-2832160.48,EUR,CP036,Settled
TXN00012129,PAM0037,2022-09-28,Expense,-6599.8,EUR,CP011,Settled
TXN00012130,PAM0037,2022-09-11,Expense,-11480.31,EUR,CP022,Settled
TXN00012131,PAM0037,2022-09-16,Redemption,-2704355.66,EUR,CP031,Settled
TXN00012132,PAM0037,2022-09-09,Redemption,-1754540.14,EUR,CP008,Settled
TXN00012133,PAM0037,2022-09-21,Management Fee,-407256.64,EUR,CP013,Settled
TXN00012134,PAM0037,2022-09-25,Subscription,4725265.12,EUR,CP002,Settled
TXN00012135,PAM0037,2022-09-30,Redemption,-2051391.19,EUR,CP013,Settled
TXN00012136,PAM0037,2022-10-08,Subscription,4095004.11,EUR,CP027,Settled
TXN00012137,PAM0037,2022-10-07,Performance Fee,-103490.92,EUR,CP026,Settled
TXN00012138,PAM0037,2022-10-25,Redemption,-1744292.55,EUR,CP024,Settled
TXN00012139,PAM0037,2022-10-18,Subscription,4580317.9,EUR,CP033,Settled
TXN00012140,PAM0037,2022-10-11,Management Fee,-457091.86,EUR,CP028,Settled
TXN00012141,PAM0037,2022-10-20,Subscription,4337531.24,EUR,CP032,Settled
TXN00012142,PAM0037,2022-10-16,Management Fee,-467889.49,EUR,CP002,Settled
TXN00012143,PAM0037,2022-11-23,Expense,-32573.49,EUR,CP042,Settled
TXN00012144,PAM0037,2022-11-30,Redemption,-2444246.55,EUR,CP047,Settled
TXN00012145,PAM0037,2022-11-13,Management Fee,-418370.58,EUR,CP018,Settled
TXN00012146,PAM0037,2022-11-27,Dividend,-80573.36,EUR,CP029,Settled
TXN00012147,PAM0037,2022-11-16,Subscription,1412500.6,EUR,CP026,Settled
TXN00012148,PAM0037,2022-11-05,Performance Fee,0.0,EUR,CP026,Settled
TXN00012149,PAM0037,2022-11-27,Dividend,-234901.3,EUR,CP022,Settled
TXN00012150,PAM0037,2022-12-19,Expense,-46076.21,EUR,CP035,Settled
TXN00012151,PAM0037,2022-12-12,Management Fee,-421460.52,EUR,CP048,Settled
TXN00012152,PAM0037,2022-12-17,Management Fee,-472340.0,EUR,CP001,Settled
TXN00012153,PAM0037,2022-12-09,Dividend,-466578.75,EUR,CP048,Settled
TXN00012154,PAM0037,2022-12-31,Subscription,3293541.24,EUR,CP011,Settled
TXN00012155,PAM0037,2023-01-21,Subscription,179786.24,EUR,CP027,Settled
TXN00012156,PAM0037,2023-01-05,Performance Fee,0.0,EUR,CP048,Settled
TXN00012157,PAM0037,2023-01-27,Management Fee,-438786.72,EUR,CP016,Settled
TXN00012158,PAM0037,2023-01-18,Expense,-18124.75,EUR,CP029,Settled
TXN00012159,PAM0037,2023-01-27,Performance Fee,0.0,EUR,CP032,Settled
TXN00012160,PAM0037,2023-01-29,Redemption,-1852221.5,EUR,CP024,Settled
TXN00012161,PAM0037,2023-01-11,Dividend,-385491.19,EUR,CP015,Settled
TXN00012162,PAM0037,2023-01-27,Subscription,2192220.29,EUR,CP042,Settled
TXN00012163,PAM0037,2023-02-11,Redemption,-121193.71,EUR,CP011,Pending
TXN00012164,PAM0037,2023-02-01,Performance Fee,-175921.7,EUR,CP028,Settled
TXN00012165,PAM0037,2023-02-19,Subscription,858386.33,EUR,CP035,Settled
TXN00012166,PAM0037,2023-02-23,Redemption,-493804.06,EUR,CP026,Settled
TXN00012167,PAM0037,2023-02-11,Dividend,-423714.93,EUR,CP038,Settled
TXN00012168,PAM0037,2023-02-14,Dividend,-113645.74,EUR,CP049,Settled
TXN00012169,PAM0037,2023-02-28,Expense,-39160.45,EUR,CP048,Settled
TXN00012170,PAM0037,2023-03-24,Dividend,-315540.21,EUR,CP040,Settled
TXN00012171,PAM0037,2023-03-12,Dividend,-60908.66,EUR,CP009,Settled
TXN00012172,PAM0037,2023-03-20,Redemption,-2789559.29,EUR,CP024,Settled
TXN00012173,PAM0037,2023-03-30,Dividend,-170420.58,EUR,CP037,Settled
TXN00012174,PAM0037,2023-03-22,Expense,-19657.99,EUR,CP023,Settled
TXN00012175,PAM0037,2023-03-24,Management Fee,-470799.58,EUR,CP026,Settled
TXN00012176,PAM0037,2023-04-19,Management Fee,-403630.16,EUR,CP044,Settled
TXN00012177,PAM0037,2023-04-06,Redemption,-1791995.37,EUR,CP040,Settled
TXN00012178,PAM0037,2023-04-04,Redemption,-2497396.58,EUR,CP038,Settled
TXN00012179,PAM0037,2023-05-12,Expense,-43286.72,EUR,CP036,Settled
TXN00012180,PAM0037,2023-05-15,Subscription,3547789.23,EUR,CP017,Settled
TXN00012181,PAM0037,2023-05-16,Redemption,-588295.14,EUR,CP011,Settled
TXN00012182,PAM0037,2023-06-30,Expense,-45015.65,EUR,CP018,Settled
TXN00012183,PAM0037,2023-06-27,Performance Fee,0.0,EUR,CP047,Settled
TXN00012184,PAM0037,2023-06-03,Redemption,-543462.92,EUR,CP029,Settled
TXN00012185,PAM0037,2023-07-26,Redemption,-207807.02,EUR,CP008,Settled
TXN00012186,PAM0037,2023-07-25,Subscription,592019.21,EUR,CP012,Settled
TXN00012187,PAM0037,2023-07-29,Subscription,4626751.32,EUR,CP005,Settled
