trade_id,fund_id,trade_date,security,security_type,direction,quantity,price,notional,commission,status
TRD00019779,PAM0042,2022-08-08,OIL,Alternative,Sell,9302,409.9297,3813166.39,714.21,Settled
TRD00019780,PAM0042,2021-07-18,OIL,Alternative,Sell,4268,47.7519,203805.24,58.37,Settled
TRD00019781,PAM0042,2023-04-25,BTC,Alternative,Sell,7443,61.799,459969.79,262.1,Settled
TRD00019782,PAM0042,2020-02-23,GOOGL,Equity,Sell,3426,218.8951,749934.62,436.69,Settled
TRD00019783,PAM0042,2024-11-12,BTC,Alternative,Buy,2153,129.4474,278700.17,89.18,Settled
TRD00019784,PAM0042,2022-09-23,META,Equity,Sell,8120,396.6885,3221110.81,1573.98,Settled
TRD00019785,PAM0042,2021-11-19,JPM,Equity,Sell,1477,14.0962,20820.12,10.15,Settled
TRD00019786,PAM0042,2022-10-19,BRK.B,Equity,Buy,4991,294.7403,1471048.91,727.55,Settled
TRD00019787,PAM0042,2023-06-26,META,Equity,Sell,3246,294.5621,956148.69,445.01,Settled
TRD00019788,PAM0042,2020-11-11,AAPL,Equity,Sell,1428,480.373,685972.66,171.03,Settled
TRD00019789,PAM0042,2024-07-30,GOOGL,Equity,Sell,7431,221.3035,1644506.02,1419.87,Settled
TRD00019790,PAM0042,2020-01-29,JPM,Equity,Sell,8924,122.7766,1095658.02,744.56,Settled
TRD00019791,PAM0042,2024-07-03,BTC,Alternative,Sell,6481,351.4449,2277714.58,519.94,Settled
TRD00019792,PAM0042,2022-06-28,US10Y,Fixed Income,Sell,2950,321.3135,947874.81,887.9,Settled
TRD00019793,PAM0042,2020-02-21,JPM,Equity,Sell,1071,487.0684,521650.27,490.37,Settled
TRD00019794,PAM0042,2024-05-12,IG_CORP,Fixed Income,Sell,8075,26.447,213559.18,138.21,Settled
TRD00019795,PAM0042,2022-02-03,GS,Equity,Sell,8308,178.0884,1479558.39,1168.95,Settled
TRD00019796,PAM0042,2022-06-12,META,Equity,Buy,4897,102.4401,501649.17,124.49,Settled
TRD00019797,PAM0042,2021-06-03,AAPL,Equity,Buy,1416,84.76,120020.09,111.63,Settled
TRD00019798,PAM0042,2022-08-04,AAPL,Equity,Buy,1466,140.8595,206500.0,117.63,Settled
TRD00019799,PAM0042,2020-05-11,IG_CORP,Fixed Income,Buy,4726,267.4703,1264064.81,435.64,Settled
TRD00019800,PAM0042,2020-11-17,BTC,Alternative,Buy,3582,94.1607,337283.52,219.46,Settled
TRD00019801,PAM0042,2023-11-30,TIPS,Fixed Income,Sell,1719,39.8831,68559.02,45.1,Settled
TRD00019802,PAM0042,2021-10-06,TIPS,Fixed Income,Buy,2225,204.101,454124.77,382.9,Settled
TRD00019803,PAM0043,2022-11-27,GOLD,Alternative,Sell,7329,198.0706,1451659.69,450.77,Settled
TRD00019804,PAM0043,2021-12-30,GOLD,Alternative,Buy,8949,229.3461,2052418.13,1667.04,Settled
TRD00019805,PAM0043,2022-09-28,AMZN,Equity,Sell,4304,145.1203,624597.76,163.6,Settled
TRD00019806,PAM0043,2022-06-18,META,Equity,Buy,5051,463.5283,2341281.3,1519.72,Settled
TRD00019807,PAM0043,2022-07-17,IG_CORP,Fixed Income,Buy,8830,66.8043,589881.99,571.8,Settled
TRD00019808,PAM0043,2020-12-03,TIPS,Fixed Income,Buy,4350,112.1561,487879.0,230.44,Settled
TRD00019809,PAM0043,2022-01-16,BRK.B,Equity,Buy,491,237.7363,116728.52,54.67,Settled
TRD00019810,PAM0043,2023-08-05,US2Y,Fixed Income,Sell,9597,206.756,1984237.24,1424.78,Settled
TRD00019811,PAM0043,2024-05-06,US10Y,Fixed Income,Sell,4648,371.2856,1725735.52,1239.71,Settled
TRD00019812,PAM0043,2022-08-17,AAPL,Equity,Sell,6672,466.8936,3115114.31,1915.55,Settled
TRD00019813,PAM0043,2024-01-23,OIL,Alternative,Buy,9179,450.1383,4131819.85,3604.43,Settled
TRD00019814,PAM0043,2022-02-22,US2Y,Fixed Income,Buy,6647,15.2001,101035.03,46.74,Pending
TRD00019815,PAM0043,2023-08-20,BRK.B,Equity,Buy,7370,262.3829,1933762.14,615.13,Settled
TRD00019816,PAM0043,2021-04-06,IG_CORP,Fixed Income,Sell,347,23.0522,7999.13,6.77,Settled
TRD00019817,PAM0043,2020-02-27,AAPL,Equity,Buy,6283,99.849,627351.0,294.13,Settled
TRD00019818,PAM0043,2022-04-30,GOOGL,Equity,Sell,5776,345.6772,1996631.67,1379.35,Settled
TRD00019819,PAM0043,2022-01-04,BTC,Alternative,Buy,6219,466.0457,2898337.92,2288.75,Settled
TRD00019820,PAM0043,2020-05-14,GOLD,Alternative,Sell,9750,226.4743,2208124.52,865.16,Settled
TRD00019821,PAM0043,2023-06-15,AAPL,Equity,Sell,9258,117.5018,1087831.62,423.11,Settled
TRD00019822,PAM0043,2024-10-25,HY_CORP,Fixed Income,Sell,7279,471.2737,3430401.51,1720.59,Settled
TRD00019823,PAM0043,2021-07-20,AMZN,Equity,Buy,7615,319.349,2431842.97,649.97,Settled
TRD00019824,PAM0043,2024-05-18,GOLD,Alternative,Sell,4452,131.6909,586288.01,131.43,Settled
TRD00019825,PAM0043,2020-09-07,IG_CORP,Fixed Income,Sell,5481,485.5484,2661290.87,2618.79,Settled
TRD00019826,PAM0043,2020-03-16,AMZN,Equity,Buy,4197,300.1959,1259922.07,699.69,Settled
TRD00019827,PAM0043,2022-02-10,AAPL,Equity,Buy,9109,306.5408,2792279.98,516.16,Settled
TRD00019828,PAM0043,2023-05-26,US2Y,Fixed Income,Buy,1096,193.3606,211923.18,69.11,Settled
TRD00019829,PAM0043,2020-03-25,MSFT,Equity,Sell,2237,28.6917,64183.35,17.35,Settled
TRD00019830,PAM0043,2021-09-23,BTC,Alternative,Buy,2001,70.2937,140657.6,52.15,Settled
TRD00019831,PAM0043,2020-12-21,META,Equity,Sell,1668,218.2465,364035.22,344.94,Settled
TRD00019832,PAM0043,2020-08-27,BTC,Alternative,Sell,5213,371.9175,1938805.95,1243.35,Settled
TRD00019833,PAM0043,2023-03-27,TIPS,Fixed Income,Sell,4804,424.1515,2037623.81,1186.97,Pending
TRD00019834,PAM0043,2024-01-24,AMZN,Equity,Sell,5196,397.7875,2066903.78,212.46,Settled
TRD00019835,PAM0043,2020-12-29,BRK.B,Equity,Sell,610,471.6459,287703.98,147.08,Settled
TRD00019836,PAM0043,2023-11-06,HY_CORP,Fixed Income,Buy,5501,252.8128,1390723.05,1177.99,Settled
TRD00019837,PAM0043,2024-10-03,HY_CORP,Fixed Income,Buy,5188,426.205,2211151.46,1835.82,Settled
TRD00019838,PAM0043,2022-12-06,AMZN,Equity,Sell,6768,495.3786,3352722.3,1258.75,Settled
TRD00019839,PAM0043,2024-08-16,AMZN,Equity,Sell,4435,178.1662,790167.25,286.43,Settled
TRD00019840,PAM0043,2022-11-21,GOOGL,Equity,Sell,3073,199.5635,613258.53,440.89,Settled
TRD00019841,PAM0043,2024-06-06,OIL,Alternative,Buy,1979,479.8087,949541.38,560.87,Settled
TRD00019842,PAM0043,2022-07-31,OIL,Alternative,Sell,9089,156.5899,1423245.75,722.58,Settled
TRD00019843,PAM0043,2023-07-28,GOLD,Alternative,Buy,4375,329.464,1441405.15,437.58,Settled
TRD00019844,PAM0043,2024-11-07,AAPL,Equity,Sell,2047,357.5749,731955.77,509.83,Settled
TRD00019845,PAM0043,2024-02-03,AMZN,Equity,Buy,6807,468.0031,3185697.04,501.69,Settled
TRD00019846,PAM0043,2021-06-02,HY_CORP,Fixed Income,Sell,9635,132.6391,1277978.03,902.24,Settled
TRD00019847,PAM0043,2021-05-17,US2Y,Fixed Income,Sell,1757,20.6378,36260.56,10.95,Settled
TRD00019848,PAM0043,2022-03-18,AAPL,Equity,Sell,4903,210.357,1031380.49,881.42,Settled
TRD00019849,PAM0043,2023-04-28,GOLD,Alternative,Buy,6401,175.8512,1125623.27,609.92,Settled
TRD00019850,PAM0043,2022-03-10,META,Equity,Sell,3544,41.82,148210.25,60.81,Settled
TRD00019851,PAM0043,2023-08-28,US10Y,Fixed Income,Buy,7818,404.1456,3159610.27,1523.93,Settled
TRD00019852,PAM0043,2020-11-30,US2Y,Fixed Income,Sell,8376,445.2305,3729250.76,1345.05,Settled
TRD00019853,PAM0043,2020-10-21,JPM,Equity,Buy,4775,281.3948,1343660.31,1037.18,Settled
TRD00019854,PAM0043,2021-02-20,AMZN,Equity,Sell,9494,281.6897,2674361.64,1673.0,Settled
TRD00019855,PAM0043,2024-10-17,BRK.B,Equity,Buy,5750,125.9038,723946.64,431.91,Settled
TRD00019856,PAM0043,2020-01-05,US10Y,Fixed Income,Sell,5706,181.0688,1033178.34,632.64,Settled
TRD00019857,PAM0043,2023-01-07,MSFT,Equity,Buy,5415,277.4971,1502646.55,645.81,Settled
TRD00019858,PAM0043,2020-03-23,BRK.B,Equity,Sell,1750,154.7553,270821.82,175.83,Settled
TRD00019859,PAM0043,2021-02-10,US2Y,Fixed Income,Buy,8981,472.7484,4245753.14,3365.08,Settled
TRD00019860,PAM0043,2021-04-27,GOLD,Alternative,Sell,4000,99.7718,399087.11,306.21,Settled
TRD00019861,PAM0043,2022-12-08,GOOGL,Equity,Sell,5055,89.3356,451591.45,420.9,Settled
TRD00019862,PAM0043,2022-03-10,US2Y,Fixed Income,Sell,7492,74.3088,556721.22,281.61,Settled
TRD00019863,PAM0043,2021-08-29,GOOGL,Equity,Sell,812,458.8363,372575.08,112.73,Settled
TRD00019864,PAM0043,2020-09-22,AMZN,Equity,Buy,9531,78.1929,745256.92,596.83,Settled
TRD00019865,PAM0043,2021-01-02,BRK.B,Equity,Sell,1297,155.1418,201218.96,168.4,Settled
TRD00019866,PAM0043,2024-09-19,OIL,Alternative,Buy,9177,94.9611,871457.98,467.23,Settled
TRD00019867,PAM0043,2020-11-30,GS,Equity,Buy,286,128.0366,36618.48,11.54,Settled
TRD00019868,PAM0043,2020-07-11,META,Equity,Sell,8531,181.0365,1544422.64,653.11,Settled
TRD00019869,PAM0043,2021-08-09,HY_CORP,Fixed Income,Buy,9745,62.0582,604757.34,442.17,Settled
TRD00019870,PAM0043,2023-03-11,BTC,Alternative,Buy,3998,176.3887,705201.97,515.65,Settled
TRD00019871,PAM0043,2021-10-26,IG_CORP,Fixed Income,Buy,5170,391.31,2023072.85,956.1,Settled
TRD00019872,PAM0043,2021-03-02,AMZN,Equity,Buy,5700,461.029,2627865.22,2467.16,Settled
TRD00019873,PAM0043,2022-08-02,US2Y,Fixed Income,Buy,5334,48.6238,259359.3,200.95,Settled
TRD00019874,PAM0043,2021-07-02,JPM,Equity,Sell,210,294.1633,61774.29,17.69,Failed
TRD00019875,PAM0043,2022-09-14,GOLD,Alternative,Buy,9568,219.1061,2096407.3,664.22,Settled
TRD00019876,PAM0043,2024-03-13,US10Y,Fixed Income,Buy,2130,312.0553,664677.75,226.9,Settled
TRD00019877,PAM0043,2023-10-08,US2Y,Fixed Income,Buy,8074,101.3567,818353.67,417.76,Settled
TRD00019878,PAM0043,2021-09-22,IG_CORP,Fixed Income,Sell,5098,379.6578,1935495.45,976.61,Failed
TRD00019879,PAM0043,2024-01-20,MSFT,Equity,Buy,7136,452.1024,3226203.0,1746.06,Settled
TRD00019880,PAM0043,2020-06-26,OIL,Alternative,Sell,7240,373.9023,2707052.88,1117.38,Settled
TRD00019881,PAM0043,2021-08-18,AAPL,Equity,Buy,5300,246.4897,1306395.24,1012.52,Settled
TRD00019882,PAM0043,2024-07-29,BRK.B,Equity,Buy,4158,98.3097,408771.53,158.81,Settled
TRD00019883,PAM0043,2021-04-27,IG_CORP,Fixed Income,Sell,5516,279.9518,1544214.23,1236.54,Settled
TRD00019884,PAM0043,2022-10-26,US2Y,Fixed Income,Buy,2889,241.9452,698979.59,346.28,Settled
TRD00019885,PAM0043,2024-03-21,JPM,Equity,Sell,3900,446.2294,1740294.66,1116.89,Settled
TRD00019886,PAM0043,2021-07-06,HY_CORP,Fixed Income,Buy,6645,80.6692,536046.98,191.68,Settled
TRD00019887,PAM0043,2020-06-11,JPM,Equity,Sell,2893,480.9064,1391262.12,343.69,Settled
TRD00019888,PAM0043,2020-11-09,HY_CORP,Fixed Income,Buy,6431,343.0858,2206384.93,482.34,Settled
TRD00019889,PAM0043,2020-08-22,TIPS,Fixed Income,Buy,3327,129.2901,430148.15,324.79,Settled
TRD00019890,PAM0043,2021-06-02,US2Y,Fixed Income,Buy,6849,493.9339,3382953.26,1811.56,Settled
TRD00019891,PAM0043,2022-09-19,US10Y,Fixed Income,Sell,2095,35.8744,75156.96,52.83,Settled
TRD00019892,PAM0043,2022-12-15,BTC,Alternative,Buy,9710,134.6917,1307856.53,970.48,Settled
TRD00019893,PAM0043,2022-12-27,AMZN,Equity,Buy,1696,30.5812,51865.73,51.74,Settled
TRD00019894,PAM0043,2020-01-22,US10Y,Fixed Income,Sell,7807,120.6243,941713.68,685.86,Settled
TRD00019895,PAM0043,2020-02-19,BTC,Alternative,Buy,4838,52.5297,254138.82,174.35,Settled
TRD00019896,PAM0043,2024-11-17,HY_CORP,Fixed Income,Sell,2230,421.9084,940855.82,109.58,Settled
TRD00019897,PAM0043,2024-06-18,AAPL,Equity,Sell,1727,117.1688,202350.53,131.94,Pending
TRD00019898,PAM0043,2020-03-06,JPM,Equity,Sell,9947,132.9546,1322499.37,510.78,Settled
TRD00019899,PAM0043,2021-06-12,AMZN,Equity,Buy,5549,203.1455,1127254.49,122.6,Settled
TRD00019900,PAM0043,2020-01-26,HY_CORP,Fixed Income,Buy,8944,416.729,3727224.44,3588.76,Settled
TRD00019901,PAM0043,2024-07-04,GOOGL,Equity,Buy,6982,52.8002,368650.74,343.81,Settled
TRD00019902,PAM0043,2023-06-25,BRK.B,Equity,Buy,6004,197.2872,1184512.14,488.62,Settled
TRD00019903,PAM0043,2021-02-12,META,Equity,Buy,1158,114.7622,132894.66,54.73,Pending
TRD00019904,PAM0043,2022-03-18,IG_CORP,Fixed Income,Buy,3032,433.4063,1314087.97,1262.72,Settled
TRD00019905,PAM0043,2021-08-30,MSFT,Equity,Sell,4476,271.5157,1215304.33,871.06,Settled
TRD00019906,PAM0043,2020-07-05,AMZN,Equity,Sell,1249,441.9807,552033.88,231.13,Settled
TRD00019907,PAM0043,2021-03-08,US10Y,Fixed Income,Sell,4610,78.9406,363916.23,158.44,Settled
TRD00019908,PAM0043,2024-01-11,AAPL,Equity,Sell,4867,334.2819,1626950.15,329.15,Settled
TRD00019909,PAM0043,2021-10-02,AAPL,Equity,Sell,5076,305.3677,1550046.27,210.61,Settled
TRD00019910,PAM0043,2024-11-24,GOLD,Alternative,Sell,282,364.6553,102832.8,75.55,Settled
TRD00019911,PAM0043,2024-04-18,TIPS,Fixed Income,Buy,283,442.3735,125191.7,91.04,Settled
TRD00019912,PAM0043,2022-09-09,GS,Equity,Buy,110,478.3946,52623.4,25.05,Settled
TRD00019913,PAM0043,2022-09-30,GS,Equity,Buy,9703,316.1263,3067373.8,1247.23,Settled
TRD00019914,PAM0043,2021-06-16,HY_CORP,Fixed Income,Sell,5183,452.727,2346483.88,917.02,Settled
TRD00019915,PAM0043,2020-07-25,META,Equity,Buy,6002,322.5835,1936146.13,995.68,Settled
TRD00019916,PAM0043,2023-11-25,GOLD,Alternative,Sell,1090,475.0272,517779.61,253.42,Settled
TRD00019917,PAM0043,2024-02-08,JPM,Equity,Sell,7789,471.5403,3672827.31,1691.43,Settled
TRD00019918,PAM0043,2023-06-04,GS,Equity,Buy,7705,80.6557,621451.89,604.38,Settled
TRD00019919,PAM0043,2023-07-02,HY_CORP,Fixed Income,Buy,9255,257.7996,2385935.15,760.18,Settled
TRD00019920,PAM0043,2024-02-01,BTC,Alternative,Sell,8176,108.2425,884990.39,574.99,Settled
TRD00019921,PAM0043,2021-08-25,IG_CORP,Fixed Income,Buy,8117,195.4992,1586867.02,1024.25,Pending
TRD00019922,PAM0043,2021-02-24,BRK.B,Equity,Sell,6712,258.7383,1736651.47,1449.27,Settled
TRD00019923,PAM0043,2024-03-02,US10Y,Fixed Income,Buy,1739,232.5125,404339.26,241.72,Settled
TRD00019924,PAM0043,2024-11-17,IG_CORP,Fixed Income,Sell,5813,138.0514,802492.76,208.05,Settled
TRD00019925,PAM0043,2024-11-19,BTC,Alternative,Buy,5578,80.2883,447847.86,255.63,Settled
TRD00019926,PAM0043,2023-09-06,AMZN,Equity,Buy,9624,194.3126,1870064.77,432.56,Settled
TRD00019927,PAM0043,2024-02-22,AAPL,Equity,Buy,7118,156.4016,1113266.9,403.97,Settled
TRD00019928,PAM0043,2020-10-20,BTC,Alternative,Buy,2672,494.4794,1321248.94,141.68,Settled
TRD00019929,PAM0043,2023-08-28,US10Y,Fixed Income,Buy,2981,350.9825,1046278.76,727.24,Settled
TRD00019930,PAM0043,2024-03-15,GOOGL,Equity,Buy,2477,306.5611,759351.76,509.37,Settled
TRD00019931,PAM0043,2020-09-11,OIL,Alternative,Sell,9298,458.1845,4260199.48,1578.67,Settled
TRD00019932,PAM0043,2023-08-17,MSFT,Equity,Buy,3567,206.4616,736448.44,333.24,Settled
TRD00019933,PAM0043,2021-08-08,BRK.B,Equity,Sell,4731,229.4946,1085738.75,711.11,Settled
TRD00019934,PAM0043,2022-06-13,AMZN,Equity,Sell,8883,213.5847,1897272.72,808.37,Settled
TRD00019935,PAM0043,2021-03-14,IG_CORP,Fixed Income,Buy,2639,34.5958,91298.39,25.34,Settled
TRD00019936,PAM0043,2021-05-18,MSFT,Equity,Buy,7454,48.0348,358051.38,144.88,Pending
TRD00019937,PAM0043,2022-01-30,GS,Equity,Sell,6880,366.2833,2520029.15,1957.24,Settled
TRD00019938,PAM0043,2022-03-26,JPM,Equity,Sell,7779,242.4484,1886005.96,1040.15,Settled
TRD00019939,PAM0043,2024-02-17,GOLD,Alternative,Sell,1163,32.8057,38153.03,26.59,Settled
TRD00019940,PAM0043,2020-07-21,IG_CORP,Fixed Income,Buy,3229,208.4701,673149.99,429.75,Settled
TRD00019941,PAM0043,2021-10-06,MSFT,Equity,Buy,8394,247.5103,2077601.55,796.01,Settled
TRD00019942,PAM0043,2020-12-15,GOOGL,Equity,Buy,7603,21.655,164642.79,117.71,Settled
TRD00019943,PAM0043,2022-06-19,IG_CORP,Fixed Income,Buy,425,28.8809,12274.39,5.84,Settled
TRD00019944,PAM0043,2023-09-07,GS,Equity,Sell,2421,255.8869,619502.28,188.68,Settled
TRD00019945,PAM0043,2023-01-10,AAPL,Equity,Sell,7469,236.5761,1766987.16,1735.03,Settled
TRD00019946,PAM0043,2023-01-28,AMZN,Equity,Buy,9647,100.9491,973855.69,444.95,Settled
TRD00019947,PAM0043,2024-01-23,OIL,Alternative,Buy,9682,259.1476,2509066.65,1149.78,Settled
TRD00019948,PAM0043,2022-12-10,BRK.B,Equity,Buy,4332,433.3368,1877214.83,896.33,Settled
TRD00019949,PAM0043,2022-07-02,GS,Equity,Buy,7776,405.5874,3153847.48,1704.25,Settled
TRD00019950,PAM0043,2021-08-22,GS,Equity,Buy,4635,330.9581,1533990.89,1300.58,Settled
TRD00019951,PAM0043,2021-02-02,BTC,Alternative,Buy,973,335.8123,326745.4,316.33,Settled
TRD00019952,PAM0043,2022-03-23,IG_CORP,Fixed Income,Buy,2273,374.6895,851669.35,519.74,Settled
TRD00019953,PAM0043,2020-12-05,BTC,Alternative,Sell,5458,163.5276,892533.45,536.76,Settled
TRD00019954,PAM0043,2021-03-18,GS,Equity,Sell,2099,435.3849,913873.0,677.02,Settled
TRD00019955,PAM0043,2023-06-30,OIL,Alternative,Buy,4851,119.1685,578086.34,298.43,Settled
TRD00019956,PAM0043,2023-11-10,OIL,Alternative,Buy,8528,26.5167,226134.67,147.18,Settled
TRD00019957,PAM0043,2022-01-30,GOOGL,Equity,Sell,4826,232.9039,1123994.25,831.63,Settled
TRD00019958,PAM0043,2022-05-05,HY_CORP,Fixed Income,Buy,5396,319.5561,1724324.81,1572.38,Settled
TRD00019959,PAM0043,2022-01-25,META,Equity,Sell,9361,390.3725,3654276.96,1738.85,Settled
TRD00019960,PAM0043,2022-03-11,US2Y,Fixed Income,Buy,2380,363.9669,866241.15,662.93,Settled
TRD00019961,PAM0043,2023-06-27,IG_CORP,Fixed Income,Buy,1684,46.8648,78920.3,69.72,Settled
TRD00019962,PAM0043,2021-10-23,OIL,Alternative,Sell,7992,482.9676,3859877.45,2992.2,Settled
TRD00019963,PAM0043,2022-04-22,JPM,Equity,Sell,9479,50.2588,476402.79,208.17,Settled
TRD00019964,PAM0043,2023-04-16,GOOGL,Equity,Buy,2051,471.3519,966742.68,923.42,Settled
TRD00019965,PAM0043,2021-03-01,AAPL,Equity,Buy,5352,156.5905,838072.33,481.19,Settled
TRD00019966,PAM0043,2023-09-29,OIL,Alternative,Buy,606,91.3125,55335.35,13.33,Settled
TRD00019967,PAM0043,2021-12-13,US2Y,Fixed Income,Buy,4311,63.2257,272566.2,121.82,Settled
TRD00019968,PAM0043,2024-04-13,US2Y,Fixed Income,Buy,6665,396.4656,2642443.11,2401.14,Settled
TRD00019969,PAM0043,2022-09-14,META,Equity,Buy,4977,333.8636,1661639.09,192.47,Settled
TRD00019970,PAM0043,2024-10-01,OIL,Alternative,Buy,4591,79.8469,366577.08,99.94,Settled
TRD00019971,PAM0043,2020-05-12,GS,Equity,Sell,6704,164.632,1103692.96,821.44,Settled
TRD00019972,PAM0043,2021-07-22,GOOGL,Equity,Sell,8538,228.3052,1949269.7,1817.79,Settled
TRD00019973,PAM0043,2024-07-30,BRK.B,Equity,Buy,9762,464.6502,4535915.01,1448.1,Settled
TRD00019974,PAM0043,2023-03-01,AAPL,Equity,Sell,4336,60.8579,263880.06,59.66,Settled
TRD00019975,PAM0043,2022-05-03,MSFT,Equity,Buy,4634,398.6146,1847179.91,1142.28,Settled
TRD00019976,PAM0043,2022-10-29,BTC,Alternative,Sell,3325,399.2906,1327641.11,1058.03,Settled
TRD00019977,PAM0043,2023-02-15,GOLD,Alternative,Buy,9601,306.6441,2944090.2,1805.18,Settled
TRD00019978,PAM0043,2021-06-16,BRK.B,Equity,Buy,7214,376.1687,2713681.2,762.62,Settled
TRD00019979,PAM0043,2021-02-18,BRK.B,Equity,Buy,451,433.2861,195412.05,22.9,Settled
TRD00019980,PAM0043,2023-09-27,BRK.B,Equity,Sell,2183,68.3814,149276.54,27.96,Settled
TRD00019981,PAM0043,2022-03-06,BRK.B,Equity,Buy,2548,403.3647,1027773.16,425.27,Settled
TRD00019982,PAM0043,2021-04-18,US2Y,Fixed Income,Buy,9960,259.2093,2581724.9,1972.1,Settled
TRD00019983,PAM0043,2022-08-23,US2Y,Fixed Income,Sell,3055,141.5457,432422.22,178.73,Settled
TRD00019984,PAM0043,2022-10-28,GOOGL,Equity,Buy,2187,303.7115,664217.02,610.17,Settled
TRD00019985,PAM0043,2020-09-05,GOLD,Alternative,Sell,2630,158.7913,417621.05,234.95,Settled
TRD00019986,PAM0043,2024-01-13,AMZN,Equity,Buy,3745,399.6761,1496786.84,1266.2,Settled
TRD00019987,PAM0043,2022-10-02,JPM,Equity,Sell,5101,346.7979,1769016.07,916.48,Settled
TRD00019988,PAM0043,2023-12-28,TIPS,Fixed Income,Buy,625,193.4651,120915.7,95.18,Settled
TRD00019989,PAM0043,2020-11-01,US2Y,Fixed Income,Buy,8135,276.4449,2248878.89,967.25,Settled
TRD00019990,PAM0043,2024-06-29,AAPL,Equity,Sell,7457,445.2937,3320555.08,612.24,Settled
TRD00019991,PAM0043,2024-11-17,AAPL,Equity,Buy,3998,146.23,584627.65,309.56,Settled
TRD00019992,PAM0043,2021-05-18,US10Y,Fixed Income,Buy,1583,37.0519,58653.23,10.15,Settled
TRD00019993,PAM0043,2020-06-15,US10Y,Fixed Income,Sell,4313,21.2093,91475.62,27.45,Settled
TRD00019994,PAM0043,2024-03-09,TIPS,Fixed Income,Buy,5021,372.5502,1870574.39,1129.29,Settled
TRD00019995,PAM0043,2022-01-13,HY_CORP,Fixed Income,Buy,1442,491.2533,708387.22,548.19,Settled
TRD00019996,PAM0043,2024-12-13,JPM,Equity,Sell,1352,65.1097,88028.3,54.02,Settled
TRD00019997,PAM0043,2020-10-21,BRK.B,Equity,Buy,2597,97.2507,252560.2,127.81,Failed
TRD00019998,PAM0043,2023-09-19,BRK.B,Equity,Buy,4436,132.1417,586180.7,194.8,Settled
TRD00019999,PAM0043,2022-09-16,US2Y,Fixed Income,Sell,2862,396.7548,1135512.2,704.74,Settled
TRD00020000,PAM0043,2021-03-06,BTC,Alternative,Buy,6229,295.0018,1837565.91,865.74,Settled
TRD00020001,PAM0043,2024-08-31,HY_CORP,Fixed Income,Sell,5059,199.7834,1010704.38,247.99,Settled
TRD00020002,PAM0043,2024-02-01,US10Y,Fixed Income,Sell,8371,275.0212,2302202.26,1368.63,Settled
TRD00020003,PAM0043,2022-11-03,META,Equity,Buy,2351,70.4444,165614.9,153.9,Settled
TRD00020004,PAM0043,2020-10-15,US2Y,Fixed Income,Sell,6172,149.3859,922009.54,858.14,Settled
TRD00020005,PAM0043,2024-02-24,GS,Equity,Buy,5377,144.8709,778971.09,527.7,Settled
TRD00020006,PAM0043,2021-03-19,TIPS,Fixed Income,Sell,5283,109.2464,577148.79,174.25,Settled
TRD00020007,PAM0043,2021-04-28,MSFT,Equity,Sell,6594,38.2861,252458.61,195.24,Settled
TRD00020008,PAM0043,2022-12-03,GOOGL,Equity,Buy,3619,144.6021,523314.85,279.61,Settled
TRD00020009,PAM0043,2023-11-08,MSFT,Equity,Buy,5044,28.5808,144161.55,45.92,Settled
TRD00020010,PAM0043,2023-11-19,TIPS,Fixed Income,Sell,5076,122.8002,623333.94,387.65,Settled
TRD00020011,PAM0043,2021-08-01,IG_CORP,Fixed Income,Sell,1389,244.3119,339349.16,52.95,Settled
TRD00020012,PAM0043,2020-09-01,MSFT,Equity,Buy,7927,333.6947,2645198.13,548.08,Settled
TRD00020013,PAM0043,2024-10-13,GOLD,Alternative,Buy,6128,477.1237,2923813.91,914.57,Settled
TRD00020014,PAM0043,2020-11-11,GOOGL,Equity,Sell,2644,177.5383,469411.24,115.2,Settled
TRD00020015,PAM0043,2023-06-25,AAPL,Equity,Sell,7361,382.3356,2814372.1,2073.85,Settled
TRD00020016,PAM0043,2024-02-17,TIPS,Fixed Income,Sell,9460,38.7435,366513.35,146.23,Settled
TRD00020017,PAM0043,2022-02-24,JPM,Equity,Buy,5484,67.0337,367612.97,165.76,Settled
TRD00020018,PAM0043,2022-04-24,BRK.B,Equity,Sell,2679,300.4684,804954.93,687.4,Settled
TRD00020019,PAM0043,2022-02-11,AMZN,Equity,Sell,6324,149.3704,944618.19,920.49,Settled
TRD00020020,PAM0043,2022-05-10,HY_CORP,Fixed Income,Buy,6281,359.3316,2256961.88,1878.08,Settled
TRD00020021,PAM0043,2023-03-04,US10Y,Fixed Income,Buy,7419,493.0526,3657956.96,648.68,Settled
TRD00020022,PAM0043,2022-06-24,TIPS,Fixed Income,Sell,3691,87.2128,321902.54,265.42,Settled
TRD00020023,PAM0043,2024-06-16,US2Y,Fixed Income,Sell,5816,443.1571,2577401.69,1077.39,Settled
TRD00020024,PAM0043,2021-10-07,MSFT,Equity,Sell,1512,447.8749,677186.83,81.58,Settled
TRD00020025,PAM0043,2020-08-02,AMZN,Equity,Sell,3910,422.8583,1653376.01,203.33,Settled
TRD00020026,PAM0043,2024-04-11,AAPL,Equity,Buy,2237,415.0281,928417.77,245.97,Settled
TRD00020027,PAM0043,2023-08-12,HY_CORP,Fixed Income,Buy,7164,214.8113,1538907.89,972.73,Settled
TRD00020028,PAM0043,2024-07-10,GS,Equity,Sell,5353,80.8196,432627.1,148.9,Settled
